Year,Age,AgeGr,w,Sex,COD
1978,5,5-9,5,Female,External
1978,5,5-9,5,Male,External
1978,10,10-14,5,Female,External
1978,10,10-14,5,Male,External
1978,15,15-19,5,Female,External
1978,15,15-19,5,Male,External
1978,20,20-24,5,Female,External
1978,20,20-24,5,Male,External
1978,25,25-29,5,Female,External
1978,25,25-29,5,Male,External
1978,30,30-34,5,Female,External
1978,30,30-34,5,Male,External
1978,35,35-39,5,Female,Other
1978,35,35-39,5,Male,External
1978,40,40-44,5,Female,Neoplasms
1978,40,40-44,5,Male,Other
1978,45,45-49,5,Female,Neoplasms
1978,45,45-49,5,Male,Neoplasms
1978,50,50-54,5,Female,Neoplasms
1978,50,50-54,5,Male,Neoplasms
1978,55,55-59,5,Female,Neoplasms
1978,55,55-59,5,Male,Neoplasms
1978,60,60-64,5,Female,Neoplasms
1978,60,60-64,5,Male,Neoplasms
1978,65,65-69,5,Female,Neoplasms
1978,65,65-69,5,Male,Neoplasms
1978,70,70-74,5,Female,Circulatory diseases
1978,70,70-74,5,Male,Circulatory diseases
1978,75,75-79,5,Female,Circulatory diseases
1978,75,75-79,5,Male,Circulatory diseases
1978,80,80-84,5,Female,Circulatory diseases
1978,80,80-84,5,Male,Circulatory diseases
1978,85,85-89,5,Female,Circulatory diseases
1978,85,85-89,5,Male,Circulatory diseases
1978,90,90-94,5,Female,Circulatory diseases
1978,90,90-94,5,Male,Circulatory diseases
1978,95,95-99,5,Female,Other
1978,95,95-99,5,Male,Other
1978,100,100+,5,Female,Other
1978,100,100+,5,Male,Other
1979,0,<1,1,Female,Other
1979,0,<1,1,Male,Other
1979,1,1-4,4,Female,Other
1979,1,1-4,4,Male,Other
1979,5,5-9,5,Female,External
1979,5,5-9,5,Male,External
1979,10,10-14,5,Female,External
1979,10,10-14,5,Male,External
1979,15,15-19,5,Female,External
1979,15,15-19,5,Male,External
1979,20,20-24,5,Female,External
1979,20,20-24,5,Male,External
1979,25,25-29,5,Female,External
1979,25,25-29,5,Male,External
1979,30,30-34,5,Female,External
1979,30,30-34,5,Male,External
1979,35,35-39,5,Female,Other
1979,35,35-39,5,Male,External
1979,40,40-44,5,Female,Neoplasms
1979,40,40-44,5,Male,Other
1979,45,45-49,5,Female,Neoplasms
1979,45,45-49,5,Male,Neoplasms
1979,50,50-54,5,Female,Neoplasms
1979,50,50-54,5,Male,Neoplasms
1979,55,55-59,5,Female,Neoplasms
1979,55,55-59,5,Male,Neoplasms
1979,60,60-64,5,Female,Neoplasms
1979,60,60-64,5,Male,Neoplasms
1979,65,65-69,5,Female,Neoplasms
1979,65,65-69,5,Male,Neoplasms
1979,70,70-74,5,Female,Circulatory diseases
1979,70,70-74,5,Male,Circulatory diseases
1979,75,75-79,5,Female,Circulatory diseases
1979,75,75-79,5,Male,Circulatory diseases
1979,80,80-84,5,Female,Circulatory diseases
1979,80,80-84,5,Male,Circulatory diseases
1979,85,85-89,5,Female,Circulatory diseases
1979,85,85-89,5,Male,Circulatory diseases
1979,90,90-94,5,Female,Circulatory diseases
1979,90,90-94,5,Male,Circulatory diseases
1979,95,95-99,5,Female,Circulatory diseases
1979,95,95-99,5,Male,Other
1979,100,100+,5,Female,Other
1979,100,100+,5,Male,Other
1980,0,<1,1,Female,Other
1980,0,<1,1,Male,Other
1980,1,1-4,4,Female,Other
1980,1,1-4,4,Male,Other
1980,5,5-9,5,Female,External
1980,5,5-9,5,Male,External
1980,10,10-14,5,Female,External
1980,10,10-14,5,Male,External
1980,15,15-19,5,Female,External
1980,15,15-19,5,Male,External
1980,20,20-24,5,Female,External
1980,20,20-24,5,Male,External
1980,25,25-29,5,Female,External
1980,25,25-29,5,Male,External
1980,30,30-34,5,Female,External
1980,30,30-34,5,Male,External
1980,35,35-39,5,Female,Other
1980,35,35-39,5,Male,External
1980,40,40-44,5,Female,Neoplasms
1980,40,40-44,5,Male,External
1980,45,45-49,5,Female,Neoplasms
1980,45,45-49,5,Male,Neoplasms
1980,50,50-54,5,Female,Neoplasms
1980,50,50-54,5,Male,Neoplasms
1980,55,55-59,5,Female,Neoplasms
1980,55,55-59,5,Male,Neoplasms
1980,60,60-64,5,Female,Neoplasms
1980,60,60-64,5,Male,Neoplasms
1980,65,65-69,5,Female,Neoplasms
1980,65,65-69,5,Male,Neoplasms
1980,70,70-74,5,Female,Circulatory diseases
1980,70,70-74,5,Male,Circulatory diseases
1980,75,75-79,5,Female,Circulatory diseases
1980,75,75-79,5,Male,Circulatory diseases
1980,80,80-84,5,Female,Circulatory diseases
1980,80,80-84,5,Male,Circulatory diseases
1980,85,85-89,5,Female,Circulatory diseases
1980,85,85-89,5,Male,Circulatory diseases
1980,90,90-94,5,Female,Circulatory diseases
1980,90,90-94,5,Male,Circulatory diseases
1980,95,95-99,5,Female,Circulatory diseases
1980,95,95-99,5,Male,Other
1980,100,100+,5,Female,Other
1980,100,100+,5,Male,Other
1981,0,<1,1,Female,Other
1981,0,<1,1,Male,Other
1981,1,1-4,4,Female,Other
1981,1,1-4,4,Male,Other
1981,5,5-9,5,Female,External
1981,5,5-9,5,Male,External
1981,10,10-14,5,Female,External
1981,10,10-14,5,Male,External
1981,15,15-19,5,Female,External
1981,15,15-19,5,Male,External
1981,20,20-24,5,Female,External
1981,20,20-24,5,Male,External
1981,25,25-29,5,Female,External
1981,25,25-29,5,Male,External
1981,30,30-34,5,Female,External
1981,30,30-34,5,Male,External
1981,35,35-39,5,Female,Neoplasms
1981,35,35-39,5,Male,External
1981,40,40-44,5,Female,Neoplasms
1981,40,40-44,5,Male,External
1981,45,45-49,5,Female,Neoplasms
1981,45,45-49,5,Male,Neoplasms
1981,50,50-54,5,Female,Neoplasms
1981,50,50-54,5,Male,Neoplasms
1981,55,55-59,5,Female,Neoplasms
1981,55,55-59,5,Male,Neoplasms
1981,60,60-64,5,Female,Neoplasms
1981,60,60-64,5,Male,Neoplasms
1981,65,65-69,5,Female,Neoplasms
1981,65,65-69,5,Male,Neoplasms
1981,70,70-74,5,Female,Circulatory diseases
1981,70,70-74,5,Male,Circulatory diseases
1981,75,75-79,5,Female,Circulatory diseases
1981,75,75-79,5,Male,Circulatory diseases
1981,80,80-84,5,Female,Circulatory diseases
1981,80,80-84,5,Male,Circulatory diseases
1981,85,85-89,5,Female,Circulatory diseases
1981,85,85-89,5,Male,Circulatory diseases
1981,90,90-94,5,Female,Circulatory diseases
1981,90,90-94,5,Male,Circulatory diseases
1981,95,95-99,5,Female,Circulatory diseases
1981,95,95-99,5,Male,Other
1981,100,100+,5,Female,Other
1981,100,100+,5,Male,Other
1982,0,<1,1,Female,Other
1982,0,<1,1,Male,Other
1982,1,1-4,4,Female,Other
1982,1,1-4,4,Male,Other
1982,5,5-9,5,Female,External
1982,5,5-9,5,Male,External
1982,10,10-14,5,Female,External
1982,10,10-14,5,Male,External
1982,15,15-19,5,Female,External
1982,15,15-19,5,Male,External
1982,20,20-24,5,Female,External
1982,20,20-24,5,Male,External
1982,25,25-29,5,Female,External
1982,25,25-29,5,Male,External
1982,30,30-34,5,Female,External
1982,30,30-34,5,Male,External
1982,35,35-39,5,Female,Neoplasms
1982,35,35-39,5,Male,External
1982,40,40-44,5,Female,Neoplasms
1982,40,40-44,5,Male,External
1982,45,45-49,5,Female,Neoplasms
1982,45,45-49,5,Male,Neoplasms
1982,50,50-54,5,Female,Neoplasms
1982,50,50-54,5,Male,Neoplasms
1982,55,55-59,5,Female,Neoplasms
1982,55,55-59,5,Male,Neoplasms
1982,60,60-64,5,Female,Neoplasms
1982,60,60-64,5,Male,Neoplasms
1982,65,65-69,5,Female,Neoplasms
1982,65,65-69,5,Male,Neoplasms
1982,70,70-74,5,Female,Circulatory diseases
1982,70,70-74,5,Male,Circulatory diseases
1982,75,75-79,5,Female,Circulatory diseases
1982,75,75-79,5,Male,Circulatory diseases
1982,80,80-84,5,Female,Circulatory diseases
1982,80,80-84,5,Male,Circulatory diseases
1982,85,85-89,5,Female,Circulatory diseases
1982,85,85-89,5,Male,Circulatory diseases
1982,90,90-94,5,Female,Circulatory diseases
1982,90,90-94,5,Male,Circulatory diseases
1982,95,95-99,5,Female,Circulatory diseases
1982,95,95-99,5,Male,Other
1982,100,100+,5,Female,Other
1982,100,100+,5,Male,Other
1983,0,<1,1,Female,Other
1983,0,<1,1,Male,Other
1983,1,1-4,4,Female,Other
1983,1,1-4,4,Male,Other
1983,5,5-9,5,Female,External
1983,5,5-9,5,Male,External
1983,10,10-14,5,Female,External
1983,10,10-14,5,Male,External
1983,15,15-19,5,Female,External
1983,15,15-19,5,Male,External
1983,20,20-24,5,Female,External
1983,20,20-24,5,Male,External
1983,25,25-29,5,Female,External
1983,25,25-29,5,Male,External
1983,30,30-34,5,Female,External
1983,30,30-34,5,Male,External
1983,35,35-39,5,Female,Other
1983,35,35-39,5,Male,External
1983,40,40-44,5,Female,Neoplasms
1983,40,40-44,5,Male,External
1983,45,45-49,5,Female,Neoplasms
1983,45,45-49,5,Male,Neoplasms
1983,50,50-54,5,Female,Neoplasms
1983,50,50-54,5,Male,Neoplasms
1983,55,55-59,5,Female,Neoplasms
1983,55,55-59,5,Male,Neoplasms
1983,60,60-64,5,Female,Neoplasms
1983,60,60-64,5,Male,Neoplasms
1983,65,65-69,5,Female,Neoplasms
1983,65,65-69,5,Male,Neoplasms
1983,70,70-74,5,Female,Circulatory diseases
1983,70,70-74,5,Male,Circulatory diseases
1983,75,75-79,5,Female,Circulatory diseases
1983,75,75-79,5,Male,Circulatory diseases
1983,80,80-84,5,Female,Circulatory diseases
1983,80,80-84,5,Male,Circulatory diseases
1983,85,85-89,5,Female,Circulatory diseases
1983,85,85-89,5,Male,Circulatory diseases
1983,90,90-94,5,Female,Circulatory diseases
1983,90,90-94,5,Male,Circulatory diseases
1983,95,95-99,5,Female,Other
1983,95,95-99,5,Male,Other
1983,100,100+,5,Female,Other
1983,100,100+,5,Male,Other
1984,0,<1,1,Female,Other
1984,0,<1,1,Male,Other
1984,1,1-4,4,Female,Other
1984,1,1-4,4,Male,Other
1984,5,5-9,5,Female,External
1984,5,5-9,5,Male,External
1984,10,10-14,5,Female,External
1984,10,10-14,5,Male,External
1984,15,15-19,5,Female,External
1984,15,15-19,5,Male,External
1984,20,20-24,5,Female,External
1984,20,20-24,5,Male,External
1984,25,25-29,5,Female,External
1984,25,25-29,5,Male,External
1984,30,30-34,5,Female,External
1984,30,30-34,5,Male,External
1984,35,35-39,5,Female,Neoplasms
1984,35,35-39,5,Male,External
1984,40,40-44,5,Female,Neoplasms
1984,40,40-44,5,Male,External
1984,45,45-49,5,Female,Neoplasms
1984,45,45-49,5,Male,Neoplasms
1984,50,50-54,5,Female,Neoplasms
1984,50,50-54,5,Male,Neoplasms
1984,55,55-59,5,Female,Neoplasms
1984,55,55-59,5,Male,Neoplasms
1984,60,60-64,5,Female,Neoplasms
1984,60,60-64,5,Male,Neoplasms
1984,65,65-69,5,Female,Neoplasms
1984,65,65-69,5,Male,Neoplasms
1984,70,70-74,5,Female,Circulatory diseases
1984,70,70-74,5,Male,Circulatory diseases
1984,75,75-79,5,Female,Circulatory diseases
1984,75,75-79,5,Male,Circulatory diseases
1984,80,80-84,5,Female,Circulatory diseases
1984,80,80-84,5,Male,Circulatory diseases
1984,85,85-89,5,Female,Circulatory diseases
1984,85,85-89,5,Male,Circulatory diseases
1984,90,90-94,5,Female,Circulatory diseases
1984,90,90-94,5,Male,Circulatory diseases
1984,95,95-99,5,Female,Circulatory diseases
1984,95,95-99,5,Male,Other
1984,100,100+,5,Female,Other
1984,100,100+,5,Male,Other
1985,0,<1,1,Female,Other
1985,0,<1,1,Male,Other
1985,1,1-4,4,Female,Other
1985,1,1-4,4,Male,Other
1985,5,5-9,5,Female,External
1985,5,5-9,5,Male,External
1985,10,10-14,5,Female,External
1985,10,10-14,5,Male,External
1985,15,15-19,5,Female,External
1985,15,15-19,5,Male,External
1985,20,20-24,5,Female,External
1985,20,20-24,5,Male,External
1985,25,25-29,5,Female,External
1985,25,25-29,5,Male,External
1985,30,30-34,5,Female,External
1985,30,30-34,5,Male,External
1985,35,35-39,5,Female,Neoplasms
1985,35,35-39,5,Male,External
1985,40,40-44,5,Female,Neoplasms
1985,40,40-44,5,Male,External
1985,45,45-49,5,Female,Neoplasms
1985,45,45-49,5,Male,Neoplasms
1985,50,50-54,5,Female,Neoplasms
1985,50,50-54,5,Male,Neoplasms
1985,55,55-59,5,Female,Neoplasms
1985,55,55-59,5,Male,Neoplasms
1985,60,60-64,5,Female,Neoplasms
1985,60,60-64,5,Male,Neoplasms
1985,65,65-69,5,Female,Neoplasms
1985,65,65-69,5,Male,Neoplasms
1985,70,70-74,5,Female,Circulatory diseases
1985,70,70-74,5,Male,Circulatory diseases
1985,75,75-79,5,Female,Circulatory diseases
1985,75,75-79,5,Male,Circulatory diseases
1985,80,80-84,5,Female,Circulatory diseases
1985,80,80-84,5,Male,Circulatory diseases
1985,85,85-89,5,Female,Circulatory diseases
1985,85,85-89,5,Male,Circulatory diseases
1985,90,90-94,5,Female,Circulatory diseases
1985,90,90-94,5,Male,Circulatory diseases
1985,95,95-99,5,Female,Circulatory diseases
1985,95,95-99,5,Male,Other
1985,100,100+,5,Female,Other
1985,100,100+,5,Male,Other
1986,0,<1,1,Female,Other
1986,0,<1,1,Male,Other
1986,1,1-4,4,Female,Other
1986,1,1-4,4,Male,Other
1986,5,5-9,5,Female,External
1986,5,5-9,5,Male,External
1986,10,10-14,5,Female,External
1986,10,10-14,5,Male,External
1986,15,15-19,5,Female,External
1986,15,15-19,5,Male,External
1986,20,20-24,5,Female,External
1986,20,20-24,5,Male,External
1986,25,25-29,5,Female,External
1986,25,25-29,5,Male,External
1986,30,30-34,5,Female,External
1986,30,30-34,5,Male,External
1986,35,35-39,5,Female,External
1986,35,35-39,5,Male,External
1986,40,40-44,5,Female,Neoplasms
1986,40,40-44,5,Male,External
1986,45,45-49,5,Female,Neoplasms
1986,45,45-49,5,Male,Neoplasms
1986,50,50-54,5,Female,Neoplasms
1986,50,50-54,5,Male,Neoplasms
1986,55,55-59,5,Female,Neoplasms
1986,55,55-59,5,Male,Neoplasms
1986,60,60-64,5,Female,Neoplasms
1986,60,60-64,5,Male,Neoplasms
1986,65,65-69,5,Female,Neoplasms
1986,65,65-69,5,Male,Neoplasms
1986,70,70-74,5,Female,Circulatory diseases
1986,70,70-74,5,Male,Neoplasms
1986,75,75-79,5,Female,Circulatory diseases
1986,75,75-79,5,Male,Circulatory diseases
1986,80,80-84,5,Female,Circulatory diseases
1986,80,80-84,5,Male,Circulatory diseases
1986,85,85-89,5,Female,Circulatory diseases
1986,85,85-89,5,Male,Circulatory diseases
1986,90,90-94,5,Female,Circulatory diseases
1986,90,90-94,5,Male,Other
1986,95,95-99,5,Female,Other
1986,95,95-99,5,Male,Other
1986,100,100+,5,Female,Other
1986,100,100+,5,Male,Other
1987,0,<1,1,Female,Other
1987,0,<1,1,Male,Other
1987,1,1-4,4,Female,Other
1987,1,1-4,4,Male,Other
1987,5,5-9,5,Female,External
1987,5,5-9,5,Male,External
1987,10,10-14,5,Female,External
1987,10,10-14,5,Male,External
1987,15,15-19,5,Female,External
1987,15,15-19,5,Male,External
1987,20,20-24,5,Female,External
1987,20,20-24,5,Male,External
1987,25,25-29,5,Female,External
1987,25,25-29,5,Male,External
1987,30,30-34,5,Female,External
1987,30,30-34,5,Male,External
1987,35,35-39,5,Female,Neoplasms
1987,35,35-39,5,Male,External
1987,40,40-44,5,Female,Neoplasms
1987,40,40-44,5,Male,External
1987,45,45-49,5,Female,Neoplasms
1987,45,45-49,5,Male,Neoplasms
1987,50,50-54,5,Female,Neoplasms
1987,50,50-54,5,Male,Neoplasms
1987,55,55-59,5,Female,Neoplasms
1987,55,55-59,5,Male,Neoplasms
1987,60,60-64,5,Female,Neoplasms
1987,60,60-64,5,Male,Neoplasms
1987,65,65-69,5,Female,Neoplasms
1987,65,65-69,5,Male,Neoplasms
1987,70,70-74,5,Female,Circulatory diseases
1987,70,70-74,5,Male,Neoplasms
1987,75,75-79,5,Female,Circulatory diseases
1987,75,75-79,5,Male,Circulatory diseases
1987,80,80-84,5,Female,Circulatory diseases
1987,80,80-84,5,Male,Circulatory diseases
1987,85,85-89,5,Female,Circulatory diseases
1987,85,85-89,5,Male,Circulatory diseases
1987,90,90-94,5,Female,Circulatory diseases
1987,90,90-94,5,Male,Circulatory diseases
1987,95,95-99,5,Female,Circulatory diseases
1987,95,95-99,5,Male,Other
1987,100,100+,5,Female,Other
1987,100,100+,5,Male,Other
1988,0,<1,1,Female,Other
1988,0,<1,1,Male,Other
1988,1,1-4,4,Female,Other
1988,1,1-4,4,Male,Other
1988,5,5-9,5,Female,External
1988,5,5-9,5,Male,External
1988,10,10-14,5,Female,External
1988,10,10-14,5,Male,External
1988,15,15-19,5,Female,External
1988,15,15-19,5,Male,External
1988,20,20-24,5,Female,External
1988,20,20-24,5,Male,External
1988,25,25-29,5,Female,External
1988,25,25-29,5,Male,External
1988,30,30-34,5,Female,External
1988,30,30-34,5,Male,External
1988,35,35-39,5,Female,Neoplasms
1988,35,35-39,5,Male,External
1988,40,40-44,5,Female,Neoplasms
1988,40,40-44,5,Male,External
1988,45,45-49,5,Female,Neoplasms
1988,45,45-49,5,Male,Neoplasms
1988,50,50-54,5,Female,Neoplasms
1988,50,50-54,5,Male,Neoplasms
1988,55,55-59,5,Female,Neoplasms
1988,55,55-59,5,Male,Neoplasms
1988,60,60-64,5,Female,Neoplasms
1988,60,60-64,5,Male,Neoplasms
1988,65,65-69,5,Female,Neoplasms
1988,65,65-69,5,Male,Neoplasms
1988,70,70-74,5,Female,Circulatory diseases
1988,70,70-74,5,Male,Neoplasms
1988,75,75-79,5,Female,Circulatory diseases
1988,75,75-79,5,Male,Circulatory diseases
1988,80,80-84,5,Female,Circulatory diseases
1988,80,80-84,5,Male,Circulatory diseases
1988,85,85-89,5,Female,Circulatory diseases
1988,85,85-89,5,Male,Circulatory diseases
1988,90,90-94,5,Female,Circulatory diseases
1988,90,90-94,5,Male,Circulatory diseases
1988,95,95-99,5,Female,Circulatory diseases
1988,95,95-99,5,Male,Other
1988,100,100+,5,Female,Other
1988,100,100+,5,Male,Other
1989,0,<1,1,Female,Other
1989,0,<1,1,Male,Other
1989,1,1-4,4,Female,Other
1989,1,1-4,4,Male,Other
1989,5,5-9,5,Female,External
1989,5,5-9,5,Male,External
1989,10,10-14,5,Female,External
1989,10,10-14,5,Male,External
1989,15,15-19,5,Female,External
1989,15,15-19,5,Male,External
1989,20,20-24,5,Female,External
1989,20,20-24,5,Male,External
1989,25,25-29,5,Female,External
1989,25,25-29,5,Male,External
1989,30,30-34,5,Female,External
1989,30,30-34,5,Male,External
1989,35,35-39,5,Female,Neoplasms
1989,35,35-39,5,Male,External
1989,40,40-44,5,Female,Neoplasms
1989,40,40-44,5,Male,External
1989,45,45-49,5,Female,Neoplasms
1989,45,45-49,5,Male,Neoplasms
1989,50,50-54,5,Female,Neoplasms
1989,50,50-54,5,Male,Neoplasms
1989,55,55-59,5,Female,Neoplasms
1989,55,55-59,5,Male,Neoplasms
1989,60,60-64,5,Female,Neoplasms
1989,60,60-64,5,Male,Neoplasms
1989,65,65-69,5,Female,Neoplasms
1989,65,65-69,5,Male,Neoplasms
1989,70,70-74,5,Female,Neoplasms
1989,70,70-74,5,Male,Neoplasms
1989,75,75-79,5,Female,Circulatory diseases
1989,75,75-79,5,Male,Circulatory diseases
1989,80,80-84,5,Female,Circulatory diseases
1989,80,80-84,5,Male,Circulatory diseases
1989,85,85-89,5,Female,Circulatory diseases
1989,85,85-89,5,Male,Circulatory diseases
1989,90,90-94,5,Female,Circulatory diseases
1989,90,90-94,5,Male,Circulatory diseases
1989,95,95-99,5,Female,Other
1989,95,95-99,5,Male,Other
1989,100,100+,5,Female,Other
1989,100,100+,5,Male,Other
1990,0,<1,1,Female,Other
1990,0,<1,1,Male,Other
1990,1,1-4,4,Female,Other
1990,1,1-4,4,Male,Other
1990,5,5-9,5,Female,Other
1990,5,5-9,5,Male,External
1990,10,10-14,5,Female,External
1990,10,10-14,5,Male,External
1990,15,15-19,5,Female,External
1990,15,15-19,5,Male,External
1990,20,20-24,5,Female,External
1990,20,20-24,5,Male,External
1990,25,25-29,5,Female,External
1990,25,25-29,5,Male,External
1990,30,30-34,5,Female,External
1990,30,30-34,5,Male,External
1990,35,35-39,5,Female,Neoplasms
1990,35,35-39,5,Male,External
1990,40,40-44,5,Female,Neoplasms
1990,40,40-44,5,Male,External
1990,45,45-49,5,Female,Neoplasms
1990,45,45-49,5,Male,Neoplasms
1990,50,50-54,5,Female,Neoplasms
1990,50,50-54,5,Male,Neoplasms
1990,55,55-59,5,Female,Neoplasms
1990,55,55-59,5,Male,Neoplasms
1990,60,60-64,5,Female,Neoplasms
1990,60,60-64,5,Male,Neoplasms
1990,65,65-69,5,Female,Neoplasms
1990,65,65-69,5,Male,Neoplasms
1990,70,70-74,5,Female,Neoplasms
1990,70,70-74,5,Male,Neoplasms
1990,75,75-79,5,Female,Circulatory diseases
1990,75,75-79,5,Male,Circulatory diseases
1990,80,80-84,5,Female,Circulatory diseases
1990,80,80-84,5,Male,Circulatory diseases
1990,85,85-89,5,Female,Circulatory diseases
1990,85,85-89,5,Male,Circulatory diseases
1990,90,90-94,5,Female,Circulatory diseases
1990,90,90-94,5,Male,Other
1990,95,95-99,5,Female,Other
1990,95,95-99,5,Male,Other
1990,100,100+,5,Female,Other
1990,100,100+,5,Male,Other
1991,0,<1,1,Female,Other
1991,0,<1,1,Male,Other
1991,1,1-4,4,Female,Other
1991,1,1-4,4,Male,Other
1991,5,5-9,5,Female,External
1991,5,5-9,5,Male,External
1991,10,10-14,5,Female,External
1991,10,10-14,5,Male,External
1991,15,15-19,5,Female,External
1991,15,15-19,5,Male,External
1991,20,20-24,5,Female,External
1991,20,20-24,5,Male,External
1991,25,25-29,5,Female,External
1991,25,25-29,5,Male,External
1991,30,30-34,5,Female,External
1991,30,30-34,5,Male,External
1991,35,35-39,5,Female,Neoplasms
1991,35,35-39,5,Male,External
1991,40,40-44,5,Female,Neoplasms
1991,40,40-44,5,Male,External
1991,45,45-49,5,Female,Neoplasms
1991,45,45-49,5,Male,Neoplasms
1991,50,50-54,5,Female,Neoplasms
1991,50,50-54,5,Male,Neoplasms
1991,55,55-59,5,Female,Neoplasms
1991,55,55-59,5,Male,Neoplasms
1991,60,60-64,5,Female,Neoplasms
1991,60,60-64,5,Male,Neoplasms
1991,65,65-69,5,Female,Neoplasms
1991,65,65-69,5,Male,Neoplasms
1991,70,70-74,5,Female,Neoplasms
1991,70,70-74,5,Male,Neoplasms
1991,75,75-79,5,Female,Circulatory diseases
1991,75,75-79,5,Male,Circulatory diseases
1991,80,80-84,5,Female,Circulatory diseases
1991,80,80-84,5,Male,Circulatory diseases
1991,85,85-89,5,Female,Circulatory diseases
1991,85,85-89,5,Male,Circulatory diseases
1991,90,90-94,5,Female,Circulatory diseases
1991,90,90-94,5,Male,Circulatory diseases
1991,95,95-99,5,Female,Other
1991,95,95-99,5,Male,Other
1991,100,100+,5,Female,Other
1991,100,100+,5,Male,Other
1992,0,<1,1,Female,Other
1992,0,<1,1,Male,Other
1992,1,1-4,4,Female,Other
1992,1,1-4,4,Male,Other
1992,5,5-9,5,Female,External
1992,5,5-9,5,Male,External
1992,10,10-14,5,Female,External
1992,10,10-14,5,Male,External
1992,15,15-19,5,Female,External
1992,15,15-19,5,Male,External
1992,20,20-24,5,Female,External
1992,20,20-24,5,Male,External
1992,25,25-29,5,Female,External
1992,25,25-29,5,Male,External
1992,30,30-34,5,Female,External
1992,30,30-34,5,Male,External
1992,35,35-39,5,Female,Neoplasms
1992,35,35-39,5,Male,External
1992,40,40-44,5,Female,Neoplasms
1992,40,40-44,5,Male,External
1992,45,45-49,5,Female,Neoplasms
1992,45,45-49,5,Male,Neoplasms
1992,50,50-54,5,Female,Neoplasms
1992,50,50-54,5,Male,Neoplasms
1992,55,55-59,5,Female,Neoplasms
1992,55,55-59,5,Male,Neoplasms
1992,60,60-64,5,Female,Neoplasms
1992,60,60-64,5,Male,Neoplasms
1992,65,65-69,5,Female,Neoplasms
1992,65,65-69,5,Male,Neoplasms
1992,70,70-74,5,Female,Neoplasms
1992,70,70-74,5,Male,Neoplasms
1992,75,75-79,5,Female,Circulatory diseases
1992,75,75-79,5,Male,Circulatory diseases
1992,80,80-84,5,Female,Circulatory diseases
1992,80,80-84,5,Male,Circulatory diseases
1992,85,85-89,5,Female,Circulatory diseases
1992,85,85-89,5,Male,Circulatory diseases
1992,90,90-94,5,Female,Circulatory diseases
1992,90,90-94,5,Male,Circulatory diseases
1992,95,95-99,5,Female,Other
1992,95,95-99,5,Male,Other
1992,100,100+,5,Female,Other
1992,100,100+,5,Male,Other
1993,0,<1,1,Female,Other
1993,0,<1,1,Male,Other
1993,1,1-4,4,Female,Other
1993,1,1-4,4,Male,Other
1993,5,5-9,5,Female,External
1993,5,5-9,5,Male,External
1993,10,10-14,5,Female,External
1993,10,10-14,5,Male,External
1993,15,15-19,5,Female,External
1993,15,15-19,5,Male,External
1993,20,20-24,5,Female,External
1993,20,20-24,5,Male,External
1993,25,25-29,5,Female,External
1993,25,25-29,5,Male,External
1993,30,30-34,5,Female,External
1993,30,30-34,5,Male,External
1993,35,35-39,5,Female,Neoplasms
1993,35,35-39,5,Male,External
1993,40,40-44,5,Female,Neoplasms
1993,40,40-44,5,Male,External
1993,45,45-49,5,Female,Neoplasms
1993,45,45-49,5,Male,Neoplasms
1993,50,50-54,5,Female,Neoplasms
1993,50,50-54,5,Male,Neoplasms
1993,55,55-59,5,Female,Neoplasms
1993,55,55-59,5,Male,Neoplasms
1993,60,60-64,5,Female,Neoplasms
1993,60,60-64,5,Male,Neoplasms
1993,65,65-69,5,Female,Neoplasms
1993,65,65-69,5,Male,Neoplasms
1993,70,70-74,5,Female,Neoplasms
1993,70,70-74,5,Male,Neoplasms
1993,75,75-79,5,Female,Circulatory diseases
1993,75,75-79,5,Male,Circulatory diseases
1993,80,80-84,5,Female,Circulatory diseases
1993,80,80-84,5,Male,Circulatory diseases
1993,85,85-89,5,Female,Circulatory diseases
1993,85,85-89,5,Male,Circulatory diseases
1993,90,90-94,5,Female,Circulatory diseases
1993,90,90-94,5,Male,Circulatory diseases
1993,95,95-99,5,Female,Other
1993,95,95-99,5,Male,Other
1993,100,100+,5,Female,Other
1993,100,100+,5,Male,Other
1994,0,<1,1,Female,Other
1994,0,<1,1,Male,Other
1994,1,1-4,4,Female,Other
1994,1,1-4,4,Male,Other
1994,5,5-9,5,Female,External
1994,5,5-9,5,Male,External
1994,10,10-14,5,Female,External
1994,10,10-14,5,Male,External
1994,15,15-19,5,Female,External
1994,15,15-19,5,Male,External
1994,20,20-24,5,Female,External
1994,20,20-24,5,Male,External
1994,25,25-29,5,Female,External
1994,25,25-29,5,Male,External
1994,30,30-34,5,Female,External
1994,30,30-34,5,Male,External
1994,35,35-39,5,Female,Neoplasms
1994,35,35-39,5,Male,External
1994,40,40-44,5,Female,Neoplasms
1994,40,40-44,5,Male,External
1994,45,45-49,5,Female,Neoplasms
1994,45,45-49,5,Male,Neoplasms
1994,50,50-54,5,Female,Neoplasms
1994,50,50-54,5,Male,Neoplasms
1994,55,55-59,5,Female,Neoplasms
1994,55,55-59,5,Male,Neoplasms
1994,60,60-64,5,Female,Neoplasms
1994,60,60-64,5,Male,Neoplasms
1994,65,65-69,5,Female,Neoplasms
1994,65,65-69,5,Male,Neoplasms
1994,70,70-74,5,Female,Neoplasms
1994,70,70-74,5,Male,Neoplasms
1994,75,75-79,5,Female,Circulatory diseases
1994,75,75-79,5,Male,Neoplasms
